x_bin,y_bin,2_week_period,lag_crime_count,y_true,y_pred,CATEGORY,CALL GROUPS,occ_date
72,86,201710,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-11
72,86,201708,1.0,False,0,OTHER,PROPERTY CRIME,2017-04-11
72,86,201705,1.0,False,0,OTHER,TRAFFIC,2017-03-03
72,86,201705,1.0,False,0,OTHER, SUSPICIOUS,2017-03-11
72,86,201707,1.0,False,0,OTHER, SUSPICIOUS,2017-03-31
72,86,201708,1.0,False,0,OTHER, SUSPICIOUS,2017-04-15
72,86,201705,1.0,False,0,OTHER,DISORDER,2017-03-11
72,86,201706,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-24
72,86,201707,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-04
72,86,201709,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-03
72,86,201707,1.0,False,0,OTHER,TRAFFIC,2017-03-26
99,92,201711,2.0,False,0,STREET CRIMES,DISORDER,2017-05-22
99,92,201709,2.0,False,0,OTHER, SUSPICIOUS,2017-04-23
99,92,201709,2.0,False,0,OTHER, SUSPICIOUS,2017-04-25
99,92,201709,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-30
99,92,201710,2.0,False,0,OTHER,DISORDER,2017-05-07
99,92,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-07
99,92,201707,2.0,False,0,OTHER, SUSPICIOUS,2017-04-03
99,92,201710,2.0,False,0,OTHER, SUSPICIOUS,2017-05-11
99,92,201708,2.0,False,0,OTHER,DISORDER,2017-04-10
99,92,201709,2.0,False,0,OTHER,DISORDER,2017-04-28
99,92,201709,2.0,False,0,OTHER,DISORDER,2017-05-05
99,92,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-10
99,92,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-04
99,92,201708,2.0,False,0,OTHER,PROPERTY CRIME,2017-04-17
99,92,201709,2.0,False,0,OTHER,TRAFFIC,2017-05-06
99,92,201705,2.0,False,0,OTHER,TRAFFIC,2017-03-08
157,63,201707,6.0,False,1,STREET CRIMES,DISORDER,2017-03-26
157,63,201710,6.0,False,1,STREET CRIMES,DISORDER,2017-05-16
157,63,201709,6.0,False,1,STREET CRIMES,PERSON CRIME,2017-05-02
157,63,201707,6.0,False,1,STREET CRIMES,PERSON CRIME,2017-04-04
157,63,201706,6.0,False,1,STREET CRIMES,DISORDER,2017-03-17
157,63,201709,6.0,False,1,STREET CRIMES,PERSON CRIME,2017-04-28
157,63,201710,6.0,False,1,STREET CRIMES,PERSON CRIME,2017-05-11
157,63,201711,6.0,False,1,STREET CRIMES,DISORDER,2017-05-24
157,63,201705,6.0,False,1,STREET CRIMES,DISORDER,2017-03-10
157,63,201709,6.0,False,1,STREET CRIMES,DISORDER,2017-04-28
157,63,201711,6.0,False,1,STREET CRIMES,DISORDER,2017-05-22
157,63,201709,6.0,False,1,OTHER, SUSPICIOUS,2017-04-25
157,63,201710,6.0,False,1,OTHER, SUSPICIOUS,2017-05-18
157,63,201708,6.0,False,1,OTHER,DISORDER,2017-04-20
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-12
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-13
157,63,201706,6.0,False,1,OTHER,DISORDER,2017-03-13
157,63,201711,6.0,False,1,OTHER,DISORDER,2017-05-29
157,63,201707,6.0,False,1,OTHER,DISORDER,2017-03-28
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-19
157,63,201711,6.0,False,1,OTHER,DISORDER,2017-05-30
157,63,201709,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-25
157,63,201709,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-25
157,63,201711,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-05-23
157,63,201708,6.0,False,1,OTHER,PERSON CRIME,2017-04-18
157,63,201707,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-03-28
157,63,201708,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-12
157,63,201708,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-21
157,63,201707,6.0,False,1,OTHER, SUSPICIOUS,2017-04-06
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-21
157,63,201711,6.0,False,1,OTHER,PERSON CRIME,2017-05-30
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-29
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-31
157,63,201707,6.0,False,1,OTHER,PROPERTY CRIME,2017-04-02
157,63,201708,6.0,False,1,OTHER,PROPERTY CRIME,2017-04-17
157,63,201706,6.0,False,1,OTHER,TRAFFIC,2017-03-18
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-23
157,63,201706,6.0,False,1,OTHER,TRAFFIC,2017-03-14
157,63,201706,6.0,False,1,OTHER,DISORDER,2017-03-12
157,63,201706,6.0,False,1,OTHER,DISORDER,2017-03-14
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-14
157,63,201709,6.0,False,1,OTHER,DISORDER,2017-05-05
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-16
157,63,201710,6.0,False,1,OTHER,DISORDER,2017-05-20
157,63,201707,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-07
157,63,201707,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-08
157,63,201708,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-18
157,63,201706,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-03-14
157,63,201708,6.0,False,1,OTHER,NON CRIMINAL/ADMIN,2017-04-20
157,63,201706,6.0,False,1,OTHER,PERSON CRIME,2017-03-18
157,63,201705,6.0,False,1,OTHER,PROPERTY CRIME,2017-03-11
157,63,201706,6.0,False,1,OTHER,PROPERTY CRIME,2017-03-14
157,63,201707,6.0,False,1,OTHER,PROPERTY CRIME,2017-03-31
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-30
157,63,201711,6.0,False,1,OTHER,PROPERTY CRIME,2017-05-29
157,63,201706,6.0,False,1,OTHER,PROPERTY CRIME,2017-03-15
157,63,201707,6.0,False,1,OTHER,PROPERTY CRIME,2017-04-02
157,63,201707,6.0,False,1,OTHER,PROPERTY CRIME,2017-04-06
157,63,201710,6.0,False,1,OTHER,TRAFFIC,2017-05-13
157,63,201709,6.0,False,1,OTHER,TRAFFIC,2017-05-02
179,102,201706,2.0,False,0,STREET CRIMES,DISORDER,2017-03-13
179,102,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-03
179,102,201711,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-30
179,102,201706,2.0,False,0,OTHER,DISORDER,2017-03-17
179,102,201705,2.0,False,0,OTHER,DISORDER,2017-03-02
68,74,201707,1.0,False,0,OTHER, SUSPICIOUS,2017-04-07
68,74,201707,1.0,False,0,OTHER,DISORDER,2017-04-07
68,74,201706,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-25
172,78,201705,2.0,False,0,STREET CRIMES,DISORDER,2017-03-05
172,78,201710,2.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-10
172,78,201710,2.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-14
172,78,201705,2.0,False,0,STREET CRIMES,DISORDER,2017-03-02
172,78,201708,2.0,False,0,STREET CRIMES,DISORDER,2017-04-12
172,78,201711,2.0,False,0,OTHER, SUSPICIOUS,2017-05-25
172,78,201706,2.0,False,0,OTHER,DISORDER,2017-03-23
172,78,201705,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-08
172,78,201708,2.0,False,0,OTHER,PERSON CRIME,2017-04-18
172,78,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-29
172,78,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-02
172,78,201707,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-04
172,78,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-23
172,78,201705,2.0,False,0,OTHER,TRAFFIC,2017-03-04
172,78,201706,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-18
172,78,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-26
143,67,201708,1.0,False,0,STREET CRIMES,DISORDER,2017-04-16
143,67,201711,1.0,False,0,STREET CRIMES,DISORDER,2017-05-21
143,67,201710,1.0,False,0,OTHER, SUSPICIOUS,2017-05-15
143,67,201711,1.0,False,0,OTHER,DISORDER,2017-05-29
143,67,201710,1.0,False,0,OTHER, SUSPICIOUS,2017-05-17
143,67,201706,1.0,False,0,OTHER, SUSPICIOUS,2017-03-12
143,67,201711,1.0,False,0,OTHER,DISORDER,2017-05-30
143,67,201708,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-18
143,67,201711,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-26
143,67,201706,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-23
90,112,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-04
90,112,201710,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-11
90,112,201706,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-22
90,112,201708,1.0,False,0,OTHER,TRAFFIC,2017-04-15
90,112,201709,1.0,False,0,OTHER, SUSPICIOUS,2017-04-23
90,112,201705,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-09
136,48,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-13
136,48,201705,2.0,False,0,OTHER,TRAFFIC,2017-03-08
136,48,201710,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-10
136,48,201706,2.0,False,0,OTHER, SUSPICIOUS,2017-03-20
136,48,201711,2.0,False,0,OTHER,DISORDER,2017-05-24
136,48,201707,2.0,False,0,OTHER, SUSPICIOUS,2017-04-06
136,48,201707,2.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-03-29
96,67,201710,2.0,False,0,OTHER, SUSPICIOUS,2017-05-15
96,67,201709,2.0,False,0,OTHER, SUSPICIOUS,2017-05-02
96,67,201710,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-14
96,67,201711,2.0,False,0,OTHER, SUSPICIOUS,2017-05-26
96,67,201710,2.0,False,0,OTHER, SUSPICIOUS,2017-05-15
96,67,201711,2.0,False,0,OTHER,PROPERTY CRIME,2017-05-21
153,48,201709,1.0,False,0,STREET CRIMES,DISORDER,2017-04-29
153,48,201705,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-03-06
153,48,201707,1.0,False,0,STREET CRIMES,DISORDER,2017-04-03
153,48,201708,1.0,False,0,STREET CRIMES,DISORDER,2017-04-15
153,48,201711,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-29
153,48,201709,1.0,False,0,OTHER,DISORDER,2017-05-02
153,48,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-05
153,48,201706,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-17
153,48,201707,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-27
153,48,201711,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-25
153,48,201708,1.0,False,0,OTHER,PROPERTY CRIME,2017-04-17
153,48,201708,1.0,False,0,OTHER,PROPERTY CRIME,2017-04-19
44,135,201706,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-12
44,135,201709,1.0,False,0,OTHER, SUSPICIOUS,2017-05-04
95,77,201706,3.0,False,0,STREET CRIMES,DISORDER,2017-03-25
95,77,201709,3.0,False,0,STREET CRIMES,DISORDER,2017-05-01
95,77,201711,3.0,False,0,OTHER, SUSPICIOUS,2017-05-31
95,77,201709,3.0,False,0,OTHER,DISORDER,2017-04-28
95,77,201711,3.0,False,0,OTHER,DISORDER,2017-05-29
95,77,201706,3.0,False,0,OTHER, SUSPICIOUS,2017-03-17
95,77,201706,3.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-13
95,77,201707,3.0,False,0,OTHER, SUSPICIOUS,2017-04-05
95,77,201708,3.0,False,0,OTHER,DISORDER,2017-04-09
95,77,201711,3.0,False,0,OTHER, SUSPICIOUS,2017-05-28
95,77,201707,3.0,False,0,OTHER,DISORDER,2017-04-06
95,77,201706,3.0,False,0,OTHER,DISORDER,2017-03-12
78,76,201706,5.0,False,0,STREET CRIMES,DISORDER,2017-03-14
78,76,201709,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-01
78,76,201711,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-31
78,76,201709,5.0,False,0,STREET CRIMES,DISORDER,2017-05-04
78,76,201705,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-03-02
78,76,201705,5.0,False,0,OTHER, SUSPICIOUS,2017-03-08
78,76,201708,5.0,False,0,OTHER, SUSPICIOUS,2017-04-17
78,76,201707,5.0,False,0,OTHER,DISORDER,2017-04-04
78,76,201705,5.0,False,0,OTHER,DISORDER,2017-03-08
78,76,201706,5.0,False,0,OTHER,DISORDER,2017-03-23
78,76,201709,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-30
78,76,201708,5.0,False,0,OTHER,DISORDER,2017-04-22
78,76,201710,5.0,False,0,OTHER,DISORDER,2017-05-17
78,76,201707,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-30
78,76,201705,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-11
78,76,201706,5.0,False,0,OTHER,PROPERTY CRIME,2017-03-24
78,76,201709,5.0,False,0,OTHER,PROPERTY CRIME,2017-04-26
78,76,201710,5.0,False,0,OTHER, SUSPICIOUS,2017-05-16
78,76,201706,5.0,False,0,OTHER,DISORDER,2017-03-24
78,76,201709,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-03
78,76,201705,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-04
78,76,201707,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-26
78,76,201711,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-29
78,76,201707,5.0,False,0,OTHER,PROPERTY CRIME,2017-04-07
78,76,201711,5.0,False,0,OTHER,PROPERTY CRIME,2017-05-22
78,76,201709,5.0,False,0,OTHER,TRAFFIC,2017-05-02
78,76,201709,5.0,False,0,OTHER,TRAFFIC,2017-04-24
113,42,201705,4.0,False,0,OTHER, SUSPICIOUS,2017-03-10
113,42,201706,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-19
113,42,201707,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-05
113,42,201710,4.0,False,0,OTHER,DISORDER,2017-05-19
113,42,201706,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-13
113,42,201707,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-05
113,42,201705,4.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-08
113,42,201708,4.0,False,0,OTHER,PROPERTY CRIME,2017-04-13
113,42,201707,4.0,False,0,OTHER,TRAFFIC,2017-04-07
129,66,201710,3.0,True,0,STREET CRIMES,DISORDER,2017-05-16
129,66,201708,3.0,True,0,STREET CRIMES,DISORDER,2017-04-10
129,66,201709,3.0,True,0,STREET CRIMES,DISORDER,2017-05-01
129,66,201708,3.0,True,0,OTHER, SUSPICIOUS,2017-04-16
129,66,201710,3.0,True,0,OTHER, SUSPICIOUS,2017-05-07
129,66,201709,3.0,True,0,OTHER, SUSPICIOUS,2017-04-26
129,66,201708,3.0,True,0,OTHER,DISORDER,2017-04-20
129,66,201705,3.0,True,0,OTHER,DISORDER,2017-03-11
129,66,201710,3.0,True,0,OTHER,DISORDER,2017-05-07
129,66,201707,3.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-04-08
129,66,201705,3.0,True,0,OTHER,TRAFFIC,2017-03-02
129,66,201707,3.0,True,0,OTHER, SUSPICIOUS,2017-03-30
129,66,201707,3.0,True,0,OTHER, SUSPICIOUS,2017-03-31
129,66,201707,3.0,True,0,OTHER, SUSPICIOUS,2017-04-08
129,66,201709,3.0,True,0,OTHER, SUSPICIOUS,2017-05-04
129,66,201709,3.0,True,0,OTHER,DISORDER,2017-05-03
129,66,201707,3.0,True,0,OTHER, SUSPICIOUS,2017-03-26
129,66,201708,3.0,True,0,OTHER, SUSPICIOUS,2017-04-14
129,66,201709,3.0,True,0,OTHER, SUSPICIOUS,2017-04-23
129,66,201710,3.0,True,0,OTHER, SUSPICIOUS,2017-05-07
129,66,201705,3.0,True,0,OTHER, SUSPICIOUS,2017-03-10
129,66,201706,3.0,True,0,OTHER, SUSPICIOUS,2017-03-12
129,66,201708,3.0,True,0,OTHER,DISORDER,2017-04-10
129,66,201707,3.0,True,0,OTHER,DISORDER,2017-04-08
129,66,201711,3.0,True,0,OTHER,DISORDER,2017-05-28
129,66,201708,3.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-04-11
129,66,201710,3.0,True,0,OTHER,PERSON CRIME,2017-05-20
129,66,201711,3.0,True,0,OTHER,PROPERTY CRIME,2017-05-24
129,66,201708,3.0,True,0,OTHER,PROPERTY CRIME,2017-04-11
80,132,201707,5.0,False,0,STREET CRIMES,DISORDER,2017-03-27
80,132,201710,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-08
80,132,201705,5.0,False,0,OTHER, SUSPICIOUS,2017-03-11
80,132,201707,5.0,False,0,OTHER,DISORDER,2017-04-06
80,132,201708,5.0,False,0,OTHER,DISORDER,2017-04-09
80,132,201709,5.0,False,0,OTHER,DISORDER,2017-04-24
80,132,201709,5.0,False,0,OTHER,DISORDER,2017-04-24
80,132,201710,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-07
80,132,201706,5.0,False,0,OTHER,PROPERTY CRIME,2017-03-17
80,132,201710,5.0,False,0,OTHER, SUSPICIOUS,2017-05-08
80,132,201709,5.0,False,0,OTHER,DISORDER,2017-05-06
80,132,201710,5.0,False,0,OTHER,DISORDER,2017-05-17
80,132,201710,5.0,False,0,OTHER,DISORDER,2017-05-16
80,132,201706,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-23
80,132,201709,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-30
80,132,201709,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-28
80,132,201708,5.0,False,0,OTHER,PROPERTY CRIME,2017-04-22
105,89,201707,2.0,False,0,OTHER,DISORDER,2017-03-26
105,89,201710,2.0,False,0,OTHER,DISORDER,2017-05-12
105,89,201711,2.0,False,0,OTHER,TRAFFIC,2017-05-30
105,89,201710,2.0,False,0,OTHER,DISORDER,2017-05-07
105,89,201710,2.0,False,0,OTHER,DISORDER,2017-05-15
105,89,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-29
105,89,201711,2.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-23
53,129,201705,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-03-07
53,129,201706,1.0,False,0,OTHER, SUSPICIOUS,2017-03-15
53,129,201710,1.0,False,0,OTHER,DISORDER,2017-05-10
53,129,201711,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-27
53,129,201710,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-16
53,129,201706,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-23
53,129,201709,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-06
53,129,201711,1.0,False,0,OTHER,DISORDER,2017-05-30
53,129,201709,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-25
53,129,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-03
53,129,201709,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-04
84,123,201711,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-23
84,123,201705,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-03-02
84,123,201710,1.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-20
84,123,201706,1.0,False,0,OTHER, SUSPICIOUS,2017-03-17
84,123,201709,1.0,False,0,OTHER, SUSPICIOUS,2017-04-23
84,123,201707,1.0,False,0,OTHER,DISORDER,2017-03-26
84,123,201709,1.0,False,0,OTHER,DISORDER,2017-05-04
84,123,201710,1.0,False,0,OTHER,DISORDER,2017-05-08
84,123,201710,1.0,False,0,OTHER,DISORDER,2017-05-12
84,123,201710,1.0,False,0,OTHER,PROPERTY CRIME,2017-05-12
84,123,201708,1.0,False,0,OTHER,DISORDER,2017-04-21
84,123,201706,1.0,False,0,OTHER,DISORDER,2017-03-13
84,123,201708,1.0,False,0,OTHER,DISORDER,2017-04-18
84,123,201711,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-28
84,123,201710,1.0,False,0,MOTOR VEHICLE THEFT,PROPERTY CRIME,2017-05-09
169,78,201707,5.0,False,0,STREET CRIMES,DISORDER,2017-03-26
169,78,201707,5.0,False,0,STREET CRIMES,DISORDER,2017-04-08
169,78,201708,5.0,False,0,STREET CRIMES,DISORDER,2017-04-10
169,78,201710,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-05-17
169,78,201705,5.0,False,0,STREET CRIMES,DISORDER,2017-03-10
169,78,201706,5.0,False,0,STREET CRIMES,DISORDER,2017-03-24
169,78,201707,5.0,False,0,STREET CRIMES,DISORDER,2017-04-02
169,78,201709,5.0,False,0,STREET CRIMES,DISORDER,2017-04-24
169,78,201706,5.0,False,0,STREET CRIMES,DISORDER,2017-03-24
169,78,201708,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-17
169,78,201709,5.0,False,0,STREET CRIMES,DISORDER,2017-04-25
169,78,201709,5.0,False,0,STREET CRIMES,DISORDER,2017-04-30
169,78,201708,5.0,False,0,STREET CRIMES,PERSON CRIME,2017-04-15
169,78,201710,5.0,False,0,OTHER, SUSPICIOUS,2017-05-09
169,78,201705,5.0,False,0,OTHER, SUSPICIOUS,2017-03-11
169,78,201709,5.0,False,0,OTHER,DISORDER,2017-04-29
169,78,201706,5.0,False,0,OTHER,DISORDER,2017-03-12
169,78,201709,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-29
169,78,201711,5.0,False,0,OTHER,DISORDER,2017-05-24
169,78,201705,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-08
169,78,201708,5.0,False,0,OTHER,PROPERTY CRIME,2017-04-20
169,78,201709,5.0,False,0,OTHER,PROPERTY CRIME,2017-04-29
169,78,201709,5.0,False,0,OTHER,TRAFFIC,2017-04-24
169,78,201707,5.0,False,0,OTHER,DISORDER,2017-04-04
169,78,201709,5.0,False,0,OTHER,DISORDER,2017-04-30
169,78,201710,5.0,False,0,OTHER,DISORDER,2017-05-13
169,78,201711,5.0,False,0,OTHER,DISORDER,2017-05-28
169,78,201705,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-03
169,78,201708,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-13
169,78,201710,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-13
169,78,201711,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-24
169,78,201705,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-03-10
169,78,201707,5.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-05
169,78,201711,5.0,False,0,OTHER,PROPERTY CRIME,2017-05-29
147,59,201711,1.0,False,0,STREET CRIMES,DISORDER,2017-05-23
147,59,201708,1.0,False,0,OTHER, SUSPICIOUS,2017-04-19
147,59,201706,1.0,False,0,OTHER,PROPERTY CRIME,2017-03-16
147,59,201710,1.0,False,0,OTHER,TRAFFIC,2017-05-11
147,59,201706,1.0,False,0,OTHER,DISORDER,2017-03-15
147,59,201711,1.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-22
150,64,201711,6.0,False,0,STREET CRIMES,DISORDER,2017-05-30
150,64,201709,6.0,False,0,STREET CRIMES,DISORDER,2017-04-30
150,64,201708,6.0,False,0,OTHER, SUSPICIOUS,2017-04-14
150,64,201709,6.0,False,0,OTHER, SUSPICIOUS,2017-04-30
150,64,201707,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-08
150,64,201711,6.0,False,0,OTHER,DISORDER,2017-05-25
150,64,201709,6.0,False,0,OTHER,TRAFFIC,2017-04-25
150,64,201708,6.0,False,0,OTHER, SUSPICIOUS,2017-04-13
150,64,201708,6.0,False,0,OTHER, SUSPICIOUS,2017-04-18
150,64,201709,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-28
150,64,201708,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-04-22
150,64,201710,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-14
150,64,201711,6.0,False,0,OTHER,NON CRIMINAL/ADMIN,2017-05-31
150,64,201706,6.0,False,0,OTHER,TRAFFIC,2017-03-23
76,83,201706,9.0,True,0,STREET CRIMES,DISORDER,2017-03-13
76,83,201705,9.0,True,0,STREET CRIMES,DISORDER,2017-03-10
76,83,201707,9.0,True,0,STREET CRIMES,DISORDER,2017-03-26
76,83,201708,9.0,True,0,STREET CRIMES,DISORDER,2017-04-17
76,83,201709,9.0,True,0,STREET CRIMES,DISORDER,2017-04-23
76,83,201707,9.0,True,0,STREET CRIMES,DISORDER,2017-03-26
76,83,201707,9.0,True,0,STREET CRIMES,DISORDER,2017-04-06
76,83,201706,9.0,True,0,STREET CRIMES,DISORDER,2017-03-12
76,83,201706,9.0,True,0,STREET CRIMES,DISORDER,2017-03-19
76,83,201711,9.0,True,0,STREET CRIMES,PERSON CRIME,2017-05-29
76,83,201709,9.0,True,0,STREET CRIMES,DISORDER,2017-05-03
76,83,201711,9.0,True,0,STREET CRIMES,DISORDER,2017-05-24
76,83,201708,9.0,True,0,STREET CRIMES,DISORDER,2017-04-11
76,83,201710,9.0,True,0,OTHER, SUSPICIOUS,2017-05-10
76,83,201710,9.0,True,0,OTHER, SUSPICIOUS,2017-05-19
76,83,201711,9.0,True,0,OTHER, SUSPICIOUS,2017-05-22
76,83,201708,9.0,True,0,OTHER,DISORDER,2017-04-15
76,83,201708,9.0,True,0,OTHER,DISORDER,2017-04-18
76,83,201709,9.0,True,0,OTHER,DISORDER,2017-04-23
76,83,201705,9.0,True,0,OTHER,DISORDER,2017-03-05
76,83,201708,9.0,True,0,OTHER,DISORDER,2017-04-13
76,83,201710,9.0,True,0,OTHER,DISORDER,2017-05-13
76,83,201706,9.0,True,0,OTHER,DISORDER,2017-03-17
76,83,201710,9.0,True,0,OTHER,DISORDER,2017-05-20
76,83,201709,9.0,True,0,OTHER,DISORDER,2017-04-23
76,83,201709,9.0,True,0,OTHER,DISORDER,2017-05-04
76,83,201710,9.0,True,0,OTHER,DISORDER,2017-05-15
76,83,201711,9.0,True,0,OTHER,DISORDER,2017-05-22
76,83,201711,9.0,True,0,OTHER,DISORDER,2017-05-25
76,83,201710,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-05-08
76,83,201710,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-05-11
76,83,201707,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-04-03
76,83,201707,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-04-06
76,83,201707,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-03-26
76,83,201710,9.0,True,0,OTHER,NON CRIMINAL/ADMIN,2017-05-12
